id,name,type,url,created_at,user_id,inquiry_id,organization_id,source,mime_type
"07f3a671-c7a9-4a62-9790-d1c14a2ff2c0","Dummy-file-download-will-fail.ppt","businessTaxReturnYearOne","https://jealous-cafe.info","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"f4b839d3-07b2-4b19-8262-1ece37598d5f","Dummy-file-download-will-fail.docx","businessTaxReturnYearTwo","https://nervous-fibre.info/","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"1db0c395-947a-4a55-adcc-f31f67f1afdf","Dummy-file-download-will-fail.pdf","identity","https://raw-amendment.net","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"48ded75d-4a90-40e3-b2a9-5cd74bdbeee7","Dummy-file-download-will-fail.jpg","other","https://insignificant-vein.org/","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"70f59a47-ce36-4f74-a7ce-c87d93c7f9ba","Dummy-file-download-will-fail.ppt","businessBankStatementMonthTwo","https://pitiful-issue.info","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"01763af7-95c6-4689-aabd-e95b73a89709","Dummy-file-download-will-fail.docx","realEstate","https://fake-jury.org/","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"e0d8d5cb-757c-4df8-a531-6ed68677a51e","Dummy-file-download-will-fail.jpg","businessFinancialStatementBalanceSheet","https://unwilling-mathematics.name","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"51af4018-8579-4327-bd07-bb245536704c","Dummy-file-download-will-fail.pdf","legal","https://bleak-dish.com/","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"068adf3b-747a-4783-8e1f-3f1465f315ec","Dummy-file-download-will-fail.docx","individualBankStatementMonthOne","https://slushy-co-producer.name","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"529c13ec-9d9e-42af-965f-e6a7f4c90e99","Dummy-file-download-will-fail.jpg","businessFinancialStatement","https://primary-pecan.org","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"f66a61e2-3386-4fc2-9406-c712fd935d3c","Dummy-file-download-will-fail.xlsx","taxReturnOther","https://muddy-commodity.biz","2025-09-18 20:54:48.349596+00","0w3pf7elayi5hfoz08dx7","99748d53-44b4-46fb-a121-d1c222bd5a9e","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"a992d3f3-2599-4f27-b7c8-5ac02ff24ce7","Dummy-file-download-will-fail.jpg","collateral","https://spotless-outrun.biz","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"90a9eacf-6f20-42b9-9534-0028b8edad7a","Dummy-file-download-will-fail.jpg","personalFinancialStatementBalanceSheet","https://sorrowful-packaging.org/","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"1edf6a85-8faa-4bd7-bd76-bce2008bf3c9","Dummy-file-download-will-fail.ppt","legal","https://respectful-permafrost.biz/","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"3b0a00a5-1083-4f07-a23e-6a9d9567ee3c","Dummy-file-download-will-fail.ppt","personalFinancialStatementYTD","https://gullible-armoire.com","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b0ef73c7-bf66-44a9-b3c0-61347f3da245","Dummy-file-download-will-fail.jpg","personalFinancialStatementBalanceSheet","https://tricky-marimba.info/","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"e8bf9d95-e628-4a90-885c-a8638b06a193","Dummy-file-download-will-fail.jpg","businessFinancialStatementYTD","https://quixotic-whack.net/","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"ed879586-8b42-4cfc-a97f-f37df567a76c","Dummy-file-download-will-fail.xlsx","personalFinancialStatementYTD","https://judicious-longboat.biz","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"2c788ae9-4dd8-4f84-8605-79bb4a45b198","Dummy-file-download-will-fail.ppt","permit","https://eminent-airport.biz/","2025-09-18 20:54:48.349596+00","1uss525k9bb7zyxjzxe9a","2c084d96-eeba-404e-bdbd-0dc7aeaaaf5a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"81c66948-928d-487f-bb31-ee1823d6fb9e","Dummy-file-download-will-fail.xlsx","acquisitionTaxReturnYearThree","https://incomparable-bowling.info","2025-09-18 20:54:48.349596+00","43850dwttwwd6oj3pzyrf","f4a1ddb1-29c2-4d19-8f5f-628a4e0b56ed","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"1954a222-cd77-4db7-9120-50f12b57054c","Dummy-file-download-will-fail.docx","businessPlan","https://second-arcade.com","2025-09-18 20:54:48.349596+00","43850dwttwwd6oj3pzyrf","f4a1ddb1-29c2-4d19-8f5f-628a4e0b56ed","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c09d137e-2e91-4444-8082-11e365f840cd","Dummy-file-download-will-fail.docx","bankStatementOther","https://shimmering-embarrassment.name/","2025-09-18 20:54:48.349596+00","43850dwttwwd6oj3pzyrf","f4a1ddb1-29c2-4d19-8f5f-628a4e0b56ed","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"2d008f85-49c5-4b67-bd5b-2aa9ee6abb0f","Dummy-file-download-will-fail.ppt","opinionOfBorrowerCounsel","https://speedy-humor.name/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"5f50cdc4-ef11-4c06-b386-50da4ee10d8e","Dummy-file-download-will-fail.xlsx","individualTaxReturnYearOne","https://lustrous-gradient.name/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"29deaba5-88e2-400e-9f94-c946a09d27b9","Dummy-file-download-will-fail.jpg","individualTaxReturnYearThree","https://necessary-joy.info/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"d9301484-2e50-4e72-8e79-38d046d3f979","Dummy-file-download-will-fail.docx","acquisitionTaxReturnYearTwo","https://monthly-bob.net/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"ea67028a-01b4-44e2-b660-a32600914db3","Dummy-file-download-will-fail.ppt","businessTaxReturnYearTwo","https://putrid-milestone.biz/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"a4ec30cc-0a3d-4d4b-8447-a7a510c006d1","Dummy-file-download-will-fail.docx","businessFinancialStatementYTD","https://cavernous-handful.com","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"531ad081-fe5e-474e-8f19-234d7d5da2dc","Dummy-file-download-will-fail.pdf","businessPlan","https://phony-draft.biz","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"4a349237-5d4f-4377-bfb6-1c4e1856e833","Dummy-file-download-will-fail.pdf","formation","https://weary-hubris.net/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"483eedc9-f614-456c-b279-e4843defcb04","Dummy-file-download-will-fail.xlsx","individualBankStatementMonthOne","https://altruistic-alliance.net/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"1604fe34-3af4-4f43-a209-507b02a45369","Dummy-file-download-will-fail.xlsx","businessPlan","https://flawed-tray.biz","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"307d0b76-81f6-4a3f-b3c8-e702b6f80742","Dummy-file-download-will-fail.pdf","formation","https://finished-perfection.biz/","2025-09-18 20:54:48.349596+00","z0rtfuin28sy2gstz7a9b","7e8f3a55-913b-4e54-a555-f8e63e469e69","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"8599671c-5f4e-49c6-b9e8-684421cf7dd2","Dummy-file-download-will-fail.ppt","articlesOfIncorporation","https://untried-wedding.net","2025-09-18 20:54:48.349596+00","x5wpp4iym40tudkqntwu4","a69b79e0-0b2a-463c-a8b0-117076b7a62c","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"1ba51d14-70c0-40c5-88a5-09b4f7fbfe18","Dummy-file-download-will-fail.jpg","businessTaxReturnYearOne","https://lumpy-publicity.biz/","2025-09-18 20:54:48.349596+00","x5wpp4iym40tudkqntwu4","a69b79e0-0b2a-463c-a8b0-117076b7a62c","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"7e841dd7-b2c6-4cd4-a947-89478035fcb6","Dummy-file-download-will-fail.jpg","collateral","https://pleasing-embarrassment.info/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"415f940f-be74-423b-bdaf-f0a41906b46b","Dummy-file-download-will-fail.jpg","businessFinancialStatementBalanceSheet","https://webbed-barge.biz/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"0391621b-b572-4901-9af1-f1b34abdcac7","Dummy-file-download-will-fail.pdf","businessTaxReturnYearOne","https://jealous-steeple.name/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"aa460ce6-5725-4a69-88e8-71c31e33e67f","Dummy-file-download-will-fail.ppt","acquisitionTaxReturnYearThree","https://filthy-onset.com/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"0af9ef44-1a73-4a09-bf96-9073ef66c2b9","Dummy-file-download-will-fail.docx","acquisitionTaxReturnYearTwo","https://agitated-entry.net/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"fbe9335a-078c-44e3-bbe0-5f127cf95256","Dummy-file-download-will-fail.docx","taxReturnOther","https://huge-platter.info","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b7eb2de5-e0af-45dd-9b27-9db8915374cf","Dummy-file-download-will-fail.ppt","chartReportPersonal","https://fragrant-step.name","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"2f51fbac-b1d9-4fa8-8813-38b31f7f3f0e","Dummy-file-download-will-fail.docx","certificateOfFormation","https://proper-deer.info/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"ca36cdd0-4e2c-477d-85c4-bf26a9e6e5ff","Dummy-file-download-will-fail.xlsx","acquisitionTaxReturnYearTwo","https://fixed-widow.info","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"23183449-cab7-4540-96f8-37e712e1b96b","Dummy-file-download-will-fail.ppt","certificateOfExistence","https://well-made-godparent.name/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"9a8785d2-62ce-483e-a0cc-d0ae6a2493da","Dummy-file-download-will-fail.ppt","chartReportPersonal","https://rare-cake.net/","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"9c1a9257-ee8d-4ab0-816e-a1b52a2349f9","Dummy-file-download-will-fail.ppt","businessLicense","https://narrow-unique.org","2025-09-18 20:54:48.349596+00","oattxg2nrx9fqbn6394gp","b17ceac5-f985-4e66-ba81-ee9221049156","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
